index	R_nought_1	R_nought_2	tr_11	tr_22	tr_12	tr_21	removal_rate	sampling_proba	infectious_time	tree_size	proportion_t22_t11	fraction_1
86474	3.607	9.923	2.197	6.043	0.005	0	0.609	1	1.643	471	2.751	1
86475	4.572	10.104	0.567	1.253	0.005	0	0.124	1	8.057	486	2.21	1
86476	3.794	8.958	0.391	0.923	0.005	0	0.103	1	9.74	475	2.361	1
86477	2.821	5.258	0.285	0.531	0.005	0	0.101	1	9.902	490	1.864	1
86478	3.629	6.971	2.961	5.688	0.005	0	0.816	1	1.226	488	1.921	1
86479	1.173	3.397	0.335	0.972	0.005	0	0.286	1	3.494	472	2.896	1
86480	3.223	6.804	0.603	1.272	0.005	0	0.187	1	5.335	450	2.111	1
86481	4.173	8.45	2.646	5.357	0.005	0	0.634	1	1.577	484	2.025	1
86482	2.826	4.849	0.387	0.664	0.005	0	0.137	1	7.318	492	1.716	1
86483	1.024	1.85	0.221	0.4	0.005	0	0.216	1	4.625	494	1.807	1
86484	2.048	3.992	0.594	1.158	0.005	0	0.29	1	3.444	469	1.949	1
86485	1.857	4.407	0.258	0.613	0.005	0	0.139	1	7.216	454	2.373	1
86486	2.274	6.572	0.8	2.313	0.005	0	0.352	1	2.843	452	2.89	1
86487	1.977	3.478	1.68	2.956	0.005	0	0.85	1	1.177	495	1.759	1
86488	3.794	8.65	1.26	2.872	0.005	0	0.332	1	3.009	458	2.28	1
86489	1.734	4.947	0.355	1.014	0.005	0	0.205	1	4.877	467	2.853	1
86490	3.27	5.598	1.174	2.01	0.005	0	0.359	1	2.784	461	1.712	1
86491	1.442	3.195	0.473	1.048	0.005	0	0.328	1	3.048	498	2.216	1
86492	2.025	5.024	0.632	1.567	0.005	0	0.312	1	3.202	488	2.481	1
86493	2.803	5.564	0.995	1.975	0.005	0	0.355	1	2.817	463	1.985	1
86494	2.114	4.594	0.854	1.856	0.005	0	0.404	1	2.475	492	2.173	1
86495	4.859	12.342	1.958	4.974	0.005	0	0.403	1	2.48	490	2.54	1
86496	1.599	4.423	0.165	0.456	0.005	0	0.103	1	9.665	457	2.766	1
86497	3.894	10.378	1.39	3.705	0.005	0	0.357	1	2.803	495	2.665	1
86498	2.3	4.855	0.262	0.553	0.005	0	0.114	1	8.753	459	2.111	1
86499	4.392	6.9	0.527	0.828	0.005	0	0.12	1	8.354	474	1.571	1
86500	1.924	3.09	1.258	2.021	0.005	0	0.654	1	1.528	451	1.606	1
86501	3.59	6.243	3.195	5.556	0.005	0	0.89	1	1.124	472	1.739	1
86502	1.999	3.096	0.33	0.511	0.005	0	0.165	1	6.045	455	1.549	1
86503	1.015	2.663	0.207	0.543	0.005	0	0.204	1	4.903	479	2.624	1
86504	1.326	3.011	0.741	1.683	0.005	0	0.559	1	1.789	468	2.271	1
86505	1.805	3.668	0.776	1.577	0.005	0	0.43	1	2.324	475	2.032	1
86506	3.773	7.312	1.207	2.34	0.005	0	0.32	1	3.126	456	1.938	1
86507	4.175	12.45	2.53	7.545	0.005	0	0.606	1	1.65	498	2.982	1
86508	3.249	7.486	0.393	0.906	0.005	0	0.121	1	8.281	451	2.304	1
86509	1.304	3.444	0.432	1.14	0.005	0	0.331	1	3.022	471	2.641	1
86510	3.548	7.195	3.236	6.562	0.005	0	0.912	1	1.097	495	2.028	1
86511	4.171	9.864	0.551	1.302	0.005	0	0.132	1	7.552	465	2.365	1
86512	4.759	12.055	0.685	1.736	0.005	0	0.144	1	6.944	479	2.533	1
86513	4.137	9.093	0.616	1.355	0.005	0	0.149	1	6.705	495	2.198	1
86514	4.416	11.853	0.477	1.28	0.005	0	0.108	1	9.26	458	2.684	1
86515	3.897	10.105	0.939	2.435	0.005	0	0.241	1	4.146	456	2.593	1
86516	2.784	6.64	0.376	0.896	0.005	0	0.135	1	7.416	458	2.385	1
86517	2.434	6.362	0.314	0.821	0.005	0	0.129	1	7.736	490	2.614	1
86518	1.249	3.312	0.506	1.341	0.005	0	0.405	1	2.471	484	2.652	1
86519	2.007	4.514	0.379	0.853	0.005	0	0.189	1	5.301	452	2.249	1
86520	4.013	9.768	1.051	2.559	0.005	0	0.262	1	3.82	498	2.434	1
86521	1.353	3.143	0.277	0.644	0.005	0	0.205	1	4.881	454	2.323	1
86522	1.931	3.136	0.502	0.815	0.005	0	0.26	1	3.851	499	1.624	1
86523	3.923	9.203	1.314	3.083	0.005	0	0.335	1	2.982	461	2.346	1
86524	1.998	3.714	0.222	0.412	0.005	0	0.111	1	9.031	469	1.859	1
86525	3.405	6.895	0.511	1.034	0.005	0	0.15	1	6.654	454	2.025	1
86526	1.094	2.931	0.119	0.319	0.005	0	0.109	1	9.19	497	2.679	1
86527	3.204	9.138	0.381	1.087	0.005	0	0.119	1	8.409	490	2.852	1
86528	4.187	6.955	2.416	4.013	0.005	0	0.577	1	1.732	487	1.661	1
86529	4.549	7.383	0.55	0.893	0.005	0	0.121	1	8.276	489	1.623	1
86530	2.36	4.246	0.276	0.497	0.005	0	0.117	1	8.537	498	1.799	1
86531	4.805	10.259	1.84	3.929	0.005	0	0.383	1	2.613	492	2.135	1
86532	3.519	9.983	0.57	1.617	0.005	0	0.162	1	6.182	485	2.837	1
86533	4.576	7.573	1.579	2.613	0.005	0	0.345	1	2.899	475	1.655	1
86534	1.113	2.225	0.183	0.365	0.005	0	0.164	1	6.103	455	1.999	1
86535	1.846	3.509	0.343	0.653	0.005	0	0.186	1	5.377	467	1.901	1
86536	2.101	3.775	0.269	0.483	0.005	0	0.128	1	7.792	451	1.797	1
86537	3.411	8.633	0.798	2.02	0.005	0	0.234	1	4.274	471	2.531	1
86538	4.28	11.436	0.569	1.521	0.005	0	0.133	1	7.526	478	2.672	1
86539	1.667	4.526	0.95	2.58	0.005	0	0.57	1	1.753	475	2.715	1
86540	1.898	3.098	0.996	1.626	0.005	0	0.525	1	1.905	484	1.632	1
86541	2.93	8.271	0.563	1.588	0.005	0	0.192	1	5.218	497	2.823	1
86542	4.748	9.524	0.594	1.19	0.005	0	0.125	1	8.024	469	2.006	1
86543	3.434	9.375	0.632	1.725	0.005	0	0.184	1	5.447	497	2.73	1
86544	2.87	5.243	1.866	3.408	0.005	0	0.65	1	1.539	498	1.827	1
86545	1.703	3.905	0.179	0.41	0.005	0	0.105	1	9.519	455	2.293	1
86546	1.573	3.424	0.275	0.599	0.005	0	0.175	1	5.711	454	2.177	1
86547	4.227	8.107	0.528	1.013	0.005	0	0.125	1	8.031	489	1.918	1
86548	1.213	2.414	0.192	0.381	0.005	0	0.158	1	6.343	496	1.99	1
86549	3.7	6.986	3.356	6.336	0.005	0	0.907	1	1.103	494	1.888	1
86550	3.022	4.911	1.487	2.416	0.005	0	0.492	1	2.034	470	1.625	1
86551	1.71	3.947	0.342	0.789	0.005	0	0.2	1	4.989	480	2.308	1
86552	4.439	7.342	1.096	1.813	0.005	0	0.247	1	4.042	451	1.654	1
86553	3.464	8.965	0.554	1.434	0.005	0	0.16	1	6.242	459	2.588	1
86554	2.447	4.943	0.34	0.687	0.005	0	0.139	1	7.202	462	2.02	1
86555	3.502	10.296	0.791	2.327	0.005	0	0.226	1	4.419	477	2.94	1
86556	2.194	3.912	0.399	0.712	0.005	0	0.182	1	5.501	462	1.783	1
86557	1.491	3.13	0.564	1.183	0.005	0	0.378	1	2.648	480	2.099	1
86558	1.232	3.665	0.485	1.444	0.005	0	0.394	1	2.536	451	2.975	1
86559	3.383	8.782	0.376	0.975	0.005	0	0.111	1	9.022	451	2.596	1
86560	4.679	10.556	0.636	1.436	0.005	0	0.136	1	7.357	496	2.256	1
86561	4.904	11.662	0.883	2.099	0.005	0	0.18	1	5.557	490	2.378	1
86562	3.447	7.956	0.938	2.164	0.005	0	0.272	1	3.675	455	2.308	1
86563	1.946	3.188	0.436	0.714	0.005	0	0.224	1	4.467	468	1.638	1
86564	1.421	2.492	0.234	0.411	0.005	0	0.165	1	6.07	495	1.754	1
86565	4.909	9.818	4.899	9.798	0.005	0	0.998	1	1.002	471	2.0	1
86566	4.71	8.737	0.787	1.459	0.005	0	0.167	1	5.973	489	1.855	1
86567	4.637	10.368	0.779	1.742	0.005	0	0.168	1	5.94	492	2.236	1
86568	4.008	6.91	0.561	0.967	0.005	0	0.14	1	7.145	466	1.724	1
86569	1.789	2.991	0.562	0.939	0.005	0	0.314	1	3.184	469	1.672	1
86570	1.628	2.74	0.195	0.329	0.005	0	0.12	1	8.326	493	1.683	1
86571	1.999	4.508	0.322	0.726	0.005	0	0.161	1	6.225	454	2.255	1
86572	3.834	8.554	0.932	2.079	0.005	0	0.243	1	4.109	457	2.231	1
86573	1.144	2.485	0.161	0.35	0.005	0	0.141	1	7.104	475	2.172	1
86574	3.679	5.548	0.556	0.838	0.005	0	0.151	1	6.634	467	1.508	1
86575	3.084	5.098	0.595	0.984	0.005	0	0.193	1	5.174	480	1.653	1
86576	4.549	10.672	0.632	1.483	0.005	0	0.139	1	7.177	458	2.346	1
86577	3.386	9.755	0.454	1.307	0.005	0	0.134	1	7.435	496	2.881	1
86578	1.292	3.441	0.433	1.153	0.005	0	0.335	1	2.986	475	2.663	1
86579	1.991	3.731	0.245	0.459	0.005	0	0.123	1	8.099	487	1.874	1
86580	4.514	12.134	1.666	4.477	0.005	0	0.369	1	2.712	473	2.688	1
86581	2.603	7.322	0.765	2.153	0.005	0	0.294	1	3.406	477	2.813	1
86582	2.04	3.25	0.259	0.413	0.005	0	0.127	1	7.869	451	1.593	1
86583	2.755	4.755	0.369	0.637	0.005	0	0.134	1	7.439	488	1.726	1
86584	2.603	6.174	0.698	1.655	0.005	0	0.268	1	3.738	456	2.372	1
86585	4.23	11.59	0.571	1.565	0.005	0	0.135	1	7.432	450	2.74	1
86586	1.251	3.492	0.738	2.06	0.005	0	0.59	1	1.694	463	2.791	1
86587	3.754	9.693	1.145	2.956	0.005	0	0.305	1	3.283	464	2.582	1
86588	4.048	11.889	1.603	4.708	0.005	0	0.396	1	2.525	451	2.937	1
86589	4.158	10.295	1.031	2.553	0.005	0	0.248	1	4.039	467	2.476	1
86590	3.55	8.406	0.447	1.059	0.005	0	0.126	1	7.943	451	2.368	1
86591	2.454	4.972	0.348	0.706	0.005	0	0.142	1	7.037	450	2.026	1
86592	2.495	4.838	0.269	0.523	0.005	0	0.108	1	9.279	488	1.939	1
86593	3.714	9.961	0.431	1.155	0.005	0	0.116	1	8.656	486	2.682	1
86594	4.007	7.253	0.469	0.849	0.005	0	0.117	1	8.513	494	1.81	1
86595	1.975	4.851	0.446	1.096	0.005	0	0.226	1	4.428	497	2.456	1
86596	2.048	5.149	0.297	0.747	0.005	0	0.145	1	6.916	491	2.514	1
86597	4.351	9.659	0.892	1.98	0.005	0	0.205	1	4.868	483	2.22	1
86598	1.112	2.928	0.171	0.451	0.005	0	0.154	1	6.508	458	2.633	1
86599	2.213	5.201	0.688	1.618	0.005	0	0.311	1	3.215	497	2.35	1
86600	2.344	5.506	0.295	0.694	0.005	0	0.126	1	7.911	458	2.349	1
86601	3.876	5.915	0.767	1.171	0.005	0	0.198	1	5.041	498	1.526	1
86602	2.601	4.89	1.483	2.787	0.005	0	0.57	1	1.754	497	1.88	1
86603	4.512	12.291	1.408	3.835	0.005	0	0.312	1	3.202	457	2.724	1
86604	3.9	10.897	0.448	1.253	0.005	0	0.115	1	8.676	481	2.794	1
86605	4.685	7.299	4.249	6.62	0.005	0	0.907	1	1.102	456	1.558	1
86606	3.047	7.697	0.637	1.609	0.005	0	0.209	1	4.775	468	2.526	1
86607	3.275	9.796	0.449	1.342	0.005	0	0.137	1	7.316	451	2.991	1
86608	1.956	3.018	0.391	0.604	0.005	0	0.2	1	4.993	474	1.543	1
86609	1.745	2.914	0.382	0.638	0.005	0	0.219	1	4.57	495	1.67	1
86610	3.942	9.209	0.43	1.004	0.005	0	0.109	1	9.164	451	2.336	1
86611	2.919	5.952	0.412	0.839	0.005	0	0.141	1	7.096	465	2.039	1
86612	1.12	2.243	0.482	0.964	0.005	0	0.43	1	2.327	473	2.003	1
86613	3.065	4.812	0.8	1.256	0.005	0	0.261	1	3.825	476	1.57	1
86614	2.774	6.677	1.495	3.599	0.005	0	0.539	1	1.856	475	2.407	1
86615	1.484	3.907	0.312	0.82	0.005	0	0.21	1	4.773	461	2.633	1
86616	3.328	7.065	1.371	2.911	0.005	0	0.412	1	2.427	496	2.123	1
86617	3.996	6.05	0.452	0.684	0.005	0	0.113	1	8.838	453	1.514	1
86618	1.511	4.247	1.253	3.521	0.005	0	0.829	1	1.206	460	2.811	1
86619	4.065	7.955	1.252	2.45	0.005	0	0.308	1	3.249	467	1.957	1
86620	4.696	8.833	1.639	3.083	0.005	0	0.349	1	2.868	473	1.881	1
86621	2.395	4.924	0.443	0.911	0.005	0	0.185	1	5.418	460	2.056	1
86622	1.975	5.086	0.646	1.663	0.005	0	0.327	1	3.059	460	2.575	1
86623	2.148	4.098	0.346	0.66	0.005	0	0.161	1	6.209	497	1.908	1
86624	4.003	10.528	2.402	6.317	0.005	0	0.6	1	1.666	463	2.63	1
86625	2.841	4.958	0.989	1.725	0.005	0	0.348	1	2.875	487	1.745	1
86626	2.816	5.984	2.323	4.937	0.005	0	0.825	1	1.212	456	2.125	1
86627	4.602	8.274	1.104	1.986	0.005	0	0.24	1	4.17	458	1.798	1
86628	4.22	7.043	1.148	1.916	0.005	0	0.272	1	3.676	483	1.669	1
86629	1.125	3.124	1.065	2.958	0.005	0	0.947	1	1.056	497	2.777	1
86630	3.906	9.453	0.5	1.21	0.005	0	0.128	1	7.832	467	2.42	1
86631	4.782	13.308	0.564	1.57	0.005	0	0.118	1	8.449	451	2.783	1
86632	1.5	3.785	0.222	0.56	0.005	0	0.148	1	6.761	471	2.523	1
86633	1.626	3.842	0.289	0.684	0.005	0	0.178	1	5.618	468	2.363	1
86634	4.834	11.481	0.783	1.86	0.005	0	0.162	1	6.163	497	2.375	1
86635	2.651	7.346	0.3	0.83	0.005	0	0.113	1	8.82	473	2.771	1
86636	3.192	7.188	0.412	0.927	0.005	0	0.129	1	7.744	487	2.252	1
86637	2.775	5.836	0.289	0.607	0.005	0	0.104	1	9.602	474	2.103	1
86638	2.162	6.384	0.281	0.83	0.005	0	0.13	1	7.681	450	2.953	1
86639	1.541	2.594	0.16	0.27	0.005	0	0.104	1	9.621	466	1.683	1
86640	4.652	7.96	0.535	0.915	0.005	0	0.115	1	8.716	496	1.711	1
86641	1.331	3.387	0.261	0.664	0.005	0	0.196	1	5.102	478	2.545	1
86642	1.723	3.246	1.335	2.516	0.005	0	0.775	1	1.291	471	1.884	1
86643	4.952	9.85	1.872	3.723	0.005	0	0.378	1	2.648	461	1.989	1
86644	1.167	3.489	0.176	0.527	0.005	0	0.151	1	6.606	456	2.99	1
86645	1.959	5.319	0.219	0.596	0.005	0	0.112	1	8.941	456	2.715	1
86646	1.861	5.095	0.357	0.978	0.005	0	0.192	1	5.207	456	2.738	1
86647	1.114	3.168	0.44	1.251	0.005	0	0.395	1	2.531	452	2.844	1
86648	4.677	12.988	0.847	2.351	0.005	0	0.181	1	5.514	450	2.777	1
86649	1.693	2.59	0.186	0.285	0.005	0	0.11	1	9.092	482	1.53	1
86650	2.855	7.66	0.577	1.547	0.005	0	0.202	1	4.952	479	2.683	1
86651	3.397	6.169	0.37	0.672	0.005	0	0.109	1	9.185	481	1.816	1
86652	1.02	2.388	0.849	1.987	0.005	0	0.832	1	1.202	458	2.341	1
86653	2.598	7.612	0.707	2.07	0.005	0	0.272	1	3.671	498	2.93	1
86654	4.177	12.084	0.556	1.607	0.005	0	0.133	1	7.494	464	2.893	1
86655	1.756	3.229	0.427	0.785	0.005	0	0.243	1	4.108	467	1.839	1
86656	3.441	8.11	0.344	0.811	0.005	0	0.1	1	9.961	453	2.357	1
86657	1.181	2.988	0.149	0.376	0.005	0	0.126	1	7.952	451	2.53	1
86658	3.89	8.745	0.541	1.216	0.005	0	0.139	1	7.175	492	2.248	1
86659	3.62	6.368	1.09	1.917	0.005	0	0.301	1	3.323	452	1.759	1
86660	2.751	5.419	1.15	2.265	0.005	0	0.418	1	2.391	474	1.97	1
86661	3.185	5.058	0.621	0.986	0.005	0	0.195	1	5.118	459	1.588	1
86662	1.865	4.59	1.563	3.846	0.005	0	0.838	1	1.193	484	2.461	1
86663	2.964	8.599	0.409	1.187	0.005	0	0.138	1	7.264	454	2.901	1
86664	3.831	6.068	0.571	0.904	0.005	0	0.149	1	6.705	483	1.584	1
86665	1.562	3.232	0.177	0.365	0.005	0	0.113	1	8.888	496	2.069	1
86666	1.019	1.829	0.132	0.238	0.005	0	0.13	1	7.674	481	1.795	1
86667	3.42	7.575	1.221	2.704	0.005	0	0.357	1	2.798	484	2.215	1
86668	2.586	5.363	0.533	1.105	0.005	0	0.206	1	4.859	481	2.074	1
86669	2.303	4.445	0.698	1.347	0.005	0	0.303	1	3.3	473	1.93	1
86670	3.004	8.465	0.33	0.931	0.005	0	0.11	1	9.072	455	2.818	1
86671	3.365	5.411	0.498	0.801	0.005	0	0.148	1	6.75	464	1.608	1
86672	3.808	8.054	0.4	0.846	0.005	0	0.105	1	9.544	469	2.115	1
86673	2.37	5.816	0.685	1.681	0.005	0	0.289	1	3.462	483	2.454	1
86674	3.908	9.848	1.454	3.663	0.005	0	0.372	1	2.685	451	2.52	1
86675	4.979	13.443	1.723	4.651	0.005	0	0.346	1	2.892	472	2.7	1
86676	2.092	6.155	0.667	1.963	0.005	0	0.319	1	3.132	477	2.942	1
86677	2.656	4.122	0.699	1.084	0.005	0	0.263	1	3.8	453	1.552	1
86678	2.219	5.767	0.359	0.934	0.005	0	0.162	1	6.177	452	2.599	1
86679	3.818	7.709	1.443	2.914	0.005	0	0.378	1	2.649	490	2.019	1
86680	4.615	13.07	0.466	1.32	0.005	0	0.101	1	9.926	464	2.832	1
86681	4.771	9.618	0.902	1.818	0.005	0	0.189	1	5.297	455	2.016	1
86682	3.905	11.324	1.16	3.363	0.005	0	0.297	1	3.366	450	2.9	1
86683	1.871	3.295	0.466	0.82	0.005	0	0.249	1	4.022	466	1.761	1
86684	3.079	5.354	0.314	0.546	0.005	0	0.102	1	9.776	472	1.739	1
86685	4.742	12.154	2.907	7.45	0.005	0	0.613	1	1.63	487	2.563	1
86686	1.481	4.092	0.178	0.491	0.005	0	0.12	1	8.348	493	2.763	1
86687	4.654	13.278	1.773	5.059	0.005	0	0.381	1	2.626	498	2.853	1
86688	1.934	3.195	0.228	0.377	0.005	0	0.118	1	8.445	499	1.652	1
86689	4.247	9.912	0.607	1.417	0.005	0	0.143	1	6.999	478	2.334	1
86690	4.46	10.985	0.615	1.516	0.005	0	0.138	1	7.269	466	2.463	1
86691	1.597	3.612	0.295	0.668	0.005	0	0.185	1	5.416	491	2.262	1
86692	3.421	7.413	0.458	0.993	0.005	0	0.134	1	7.487	469	2.167	1
86693	3.309	9.454	0.738	2.108	0.005	0	0.223	1	4.48	482	2.857	1
86694	2.071	3.904	0.242	0.457	0.005	0	0.117	1	8.549	485	1.885	1
86695	4.474	8.984	0.702	1.41	0.005	0	0.157	1	6.378	450	2.008	1
86696	4.359	10.727	1.151	2.832	0.005	0	0.264	1	3.793	454	2.461	1
86697	1.686	4.577	0.69	1.872	0.005	0	0.409	1	2.444	474	2.715	1
86698	4.704	10.377	0.635	1.401	0.005	0	0.135	1	7.408	453	2.206	1
86699	2.829	6.184	0.492	1.076	0.005	0	0.174	1	5.763	470	2.186	1
86700	3.407	9.884	0.807	2.343	0.005	0	0.237	1	4.217	473	2.901	1
86701	3.639	7.023	0.382	0.737	0.005	0	0.105	1	9.487	471	1.93	1
86702	1.677	4.744	0.288	0.816	0.005	0	0.172	1	5.809	474	2.829	1
86703	3.021	9.057	0.369	1.105	0.005	0	0.122	1	8.219	480	2.998	1
86704	4.384	7.953	4.371	7.929	0.005	0	0.997	1	1.003	456	1.814	1
86705	2.198	5.011	0.292	0.666	0.005	0	0.133	1	7.494	453	2.28	1
86706	2.881	7.05	0.369	0.902	0.005	0	0.128	1	7.821	467	2.447	1
86707	3.682	6.024	0.504	0.825	0.005	0	0.137	1	7.273	493	1.636	1
86708	4.212	9.485	2.169	4.885	0.005	0	0.515	1	1.943	493	2.252	1
86709	1.923	4.011	0.577	1.203	0.005	0	0.3	1	3.337	450	2.086	1
86710	1.737	2.866	0.313	0.516	0.005	0	0.18	1	5.567	452	1.65	1
86711	1.192	2.979	0.256	0.64	0.005	0	0.215	1	4.644	450	2.499	1
86712	2.898	6.463	0.748	1.667	0.005	0	0.258	1	3.879	486	2.23	1
86713	4.823	8.358	0.579	1.003	0.005	0	0.12	1	8.351	456	1.733	1
86714	1.477	2.842	0.526	1.012	0.005	0	0.356	1	2.811	470	1.924	1
86715	1.999	3.456	0.206	0.356	0.005	0	0.103	1	9.717	465	1.729	1
86716	4.537	8.33	0.926	1.699	0.005	0	0.204	1	4.891	490	1.836	1
86717	2.254	6.733	1.621	4.841	0.005	0	0.719	1	1.39	467	2.987	1
86718	1.679	3.13	0.462	0.861	0.005	0	0.275	1	3.633	468	1.864	1
86719	2.055	6.013	0.964	2.82	0.005	0	0.469	1	2.134	483	2.926	1
86720	1.025	2.961	0.435	1.255	0.005	0	0.424	1	2.36	460	2.889	1
86721	3.04	8.64	0.632	1.797	0.005	0	0.208	1	4.802	451	2.842	1
86722	3.714	7.978	0.62	1.332	0.005	0	0.167	1	5.983	493	2.148	1
86723	4.122	7.411	0.445	0.8	0.005	0	0.108	1	9.273	464	1.798	1
86724	1.591	3.327	0.248	0.519	0.005	0	0.156	1	6.426	455	2.091	1
86725	1.342	3.068	0.195	0.445	0.005	0	0.145	1	6.903	495	2.286	1
86726	3.807	7.991	0.419	0.879	0.005	0	0.11	1	9.111	481	2.099	1
86727	3.421	7.434	0.664	1.442	0.005	0	0.194	1	5.148	470	2.173	1
86728	1.248	2.801	0.24	0.538	0.005	0	0.192	1	5.2	450	2.244	1
86729	1.297	3.027	0.24	0.56	0.005	0	0.185	1	5.403	492	2.334	1
86730	2.003	5.594	0.232	0.649	0.005	0	0.116	1	8.651	480	2.793	1
86731	2.899	5.436	1.165	2.185	0.005	0	0.402	1	2.488	475	1.875	1
86732	1.097	3.215	0.122	0.357	0.005	0	0.111	1	9.006	477	2.931	1
86733	2.404	6.77	0.255	0.718	0.005	0	0.106	1	9.452	469	2.816	1
86734	2.685	6.909	0.502	1.292	0.005	0	0.187	1	5.342	452	2.573	1
86735	3.359	9.758	2.778	8.07	0.005	0	0.827	1	1.209	481	2.905	1
86736	3.371	9.83	0.458	1.337	0.005	0	0.136	1	7.333	490	2.916	1
86737	4.113	10.858	1.357	3.583	0.005	0	0.33	1	3.034	489	2.64	1
86738	1.095	2.437	0.334	0.743	0.005	0	0.305	1	3.282	476	2.226	1
86739	1.488	3.579	0.853	2.051	0.005	0	0.573	1	1.746	455	2.405	1
86740	3.908	11.704	1.153	3.453	0.005	0	0.295	1	3.393	493	2.995	1
86741	2.407	5.141	0.491	1.049	0.005	0	0.204	1	4.898	478	2.136	1
86742	3.754	7.463	0.424	0.843	0.005	0	0.113	1	8.847	461	1.988	1
86743	2.982	6.668	0.549	1.227	0.005	0	0.184	1	5.427	487	2.236	1
86744	3.541	7.592	0.559	1.2	0.005	0	0.158	1	6.315	485	2.144	1
86745	4.402	9.887	0.621	1.394	0.005	0	0.141	1	7.073	491	2.246	1
86746	4.831	13.913	0.512	1.475	0.005	0	0.106	1	9.413	463	2.88	1
86747	1.789	2.943	0.73	1.201	0.005	0	0.408	1	2.449	477	1.645	1
86748	2.853	6.356	1.053	2.345	0.005	0	0.369	1	2.713	485	2.228	1
86749	1.215	2.308	0.164	0.312	0.005	0	0.135	1	7.422	485	1.9	1
86750	3.987	10.115	0.435	1.103	0.005	0	0.109	1	9.176	474	2.537	1
86751	2.513	4.383	0.518	0.903	0.005	0	0.206	1	4.856	495	1.744	1
86752	4.401	12.904	2.891	8.478	0.005	0	0.657	1	1.523	451	2.932	1
86753	2.879	6.668	0.386	0.894	0.005	0	0.134	1	7.441	491	2.316	1
86754	3.006	6.547	1.662	3.62	0.005	0	0.553	1	1.808	482	2.178	1
86755	3.045	8.919	0.527	1.543	0.005	0	0.173	1	5.791	463	2.929	1
86756	1.675	2.759	0.221	0.364	0.005	0	0.132	1	7.602	453	1.647	1
86757	3.359	7.524	0.339	0.76	0.005	0	0.101	1	9.901	487	2.24	1
86758	3.436	6.212	0.56	1.013	0.005	0	0.163	1	6.126	452	1.808	1
86759	4.724	14.059	1.214	3.613	0.005	0	0.257	1	3.897	482	2.976	1
86760	2.447	7.255	0.531	1.574	0.005	0	0.217	1	4.618	477	2.965	1
86761	1.398	3.166	0.742	1.681	0.005	0	0.531	1	1.884	486	2.265	1
86762	1.76	3.091	0.604	1.06	0.005	0	0.343	1	2.912	494	1.756	1
86763	1.819	4.104	0.438	0.989	0.005	0	0.241	1	4.153	467	2.256	1
86764	3.535	6.324	0.707	1.265	0.005	0	0.2	1	5.009	499	1.789	1
86765	4.661	8.474	0.662	1.203	0.005	0	0.142	1	7.024	484	1.818	1
86766	3.669	7.283	0.481	0.954	0.005	0	0.131	1	7.651	459	1.985	1
86767	2.797	7.124	1.038	2.643	0.005	0	0.371	1	2.692	481	2.547	1
86768	4.843	9.052	0.741	1.385	0.005	0	0.153	1	6.532	470	1.869	1
86769	4.593	8.685	0.698	1.32	0.005	0	0.152	1	6.589	489	1.891	1
86770	2.888	7.133	0.41	1.013	0.005	0	0.142	1	7.047	480	2.47	1
86771	1.532	4.129	0.354	0.954	0.005	0	0.231	1	4.329	485	2.695	1
86772	4.184	11.477	0.724	1.986	0.005	0	0.173	1	5.791	497	2.743	1
86773	4.735	12.231	0.852	2.202	0.005	0	0.18	1	5.549	463	2.583	1
86774	2.51	5.944	1.28	3.031	0.005	0	0.51	1	1.96	470	2.368	1
86775	3.439	5.74	1.675	2.795	0.005	0	0.487	1	2.054	458	1.669	1
86776	2.231	4.636	1.075	2.235	0.005	0	0.482	1	2.074	493	2.078	1
86777	3.488	8.971	0.659	1.696	0.005	0	0.189	1	5.29	479	2.572	1
86778	1.944	4.434	0.513	1.171	0.005	0	0.264	1	3.795	479	2.281	1
86779	3.298	8.334	0.627	1.583	0.005	0	0.19	1	5.251	473	2.527	1
86780	1.003	2.494	0.453	1.127	0.005	0	0.452	1	2.212	465	2.487	1
86781	2.815	6.156	0.369	0.806	0.005	0	0.131	1	7.631	476	2.187	1
86782	1.945	5.403	0.675	1.875	0.005	0	0.347	1	2.88	488	2.778	1
86783	2.465	6.419	0.809	2.105	0.005	0	0.328	1	3.046	491	2.604	1
86784	4.013	11.397	0.405	1.151	0.005	0	0.101	1	9.95	485	2.84	1
86785	4.081	9.174	0.408	0.917	0.005	0	0.1	1	9.994	472	2.248	1
86786	1.47	3.258	0.731	1.619	0.005	0	0.497	1	2.014	477	2.216	1
86787	4.947	9.741	2.572	5.065	0.005	0	0.52	1	1.924	462	1.969	1
86788	4.509	11.367	0.613	1.546	0.005	0	0.136	1	7.373	489	2.521	1
86789	4.872	7.454	3.089	4.726	0.005	0	0.634	1	1.578	459	1.53	1
86790	4.97	8.066	0.631	1.024	0.005	0	0.127	1	7.846	496	1.623	1
86791	4.388	13.085	0.658	1.963	0.005	0	0.15	1	6.676	458	2.982	1
86792	1.158	1.952	0.184	0.31	0.005	0	0.159	1	6.305	498	1.686	1
86793	3.376	10.064	0.564	1.681	0.005	0	0.167	1	5.99	476	2.981	1
86794	4.794	10.245	0.537	1.147	0.005	0	0.112	1	8.929	469	2.137	1
86795	1.842	3.586	0.965	1.879	0.005	0	0.524	1	1.909	489	1.947	1
86796	2.032	3.133	0.354	0.545	0.005	0	0.174	1	5.758	456	1.542	1
